x,y1,y2
16.6300000000,49.2875230009,0.0000000000
16.6400000000,49.2661969243,0.0000000000
16.6500000000,49.2448759633,0.0000000000
16.6600000000,49.2235601692,0.0000000000
16.6700000000,49.2022495931,0.0000000000
16.6800000000,49.1809442858,0.0000000000
16.6900000000,49.1596442980,0.0000000000
16.7000000000,49.1383496802,0.0000000000
16.7100000000,49.1170604828,0.0000000000
16.7200000000,49.0957767557,0.0000000000
16.7300000000,49.0744985490,0.0000000000
16.7400000000,49.0532259123,0.0000000000
16.7500000000,49.0319588951,0.0000000000
16.7600000000,49.0106975467,0.0000000000
16.7700000000,48.9894419164,0.0000000000
16.7800000000,48.9681920529,0.0000000000
16.7900000000,48.9469480052,0.0000000000
16.8000000000,48.9257098216,0.0000000000
16.8100000000,48.9044775506,0.0000000000
16.8200000000,48.8832512404,0.0000000000
16.8300000000,48.8620309389,0.0000000000
16.8400000000,48.8408166939,0.0000000000
16.8500000000,48.8196085530,0.0000000000
16.8600000000,48.7984065636,0.0000000000
16.8700000000,48.7772107729,0.0000000000
16.8800000000,48.7560212280,0.0000000000
16.8900000000,48.7348379756,0.0000000000
16.9000000000,48.7136610626,0.0000000000
16.9100000000,48.6924905352,0.0000000000
16.9200000000,48.6713264397,0.0000000000
16.9300000000,48.6501688223,0.0000000000
16.9400000000,48.6290177289,0.0000000000
16.9500000000,48.6078732051,0.0000000000
16.9600000000,48.5867352965,0.0000000000
16.9700000000,48.5656040484,0.0000000000
16.9800000000,48.5444795060,0.0000000000
16.9900000000,48.5233617142,0.0000000000
17.0000000000,48.5022507178,0.0000000000
17.0100000000,48.4811465613,0.0000000000
17.0200000000,48.4600492893,0.0000000000
17.0300000000,48.4389589459,0.0000000000
17.0400000000,48.4178755752,0.0000000000
17.0500000000,48.3967992209,0.0000000000
17.0600000000,48.3757299269,0.0000000000
17.0700000000,48.3546677365,0.0000000000
17.0800000000,48.3336126931,0.0000000000
17.0900000000,48.3125648398,0.0000000000
17.1000000000,48.2915242195,0.0000000000
17.1100000000,48.2704908750,0.0000000000
17.1200000000,48.2494648489,0.0000000000
17.1300000000,48.2284461836,0.0000000000
17.1400000000,48.2074349212,0.0000000000
17.1500000000,48.1864311038,0.0000000000
17.1600000000,48.1654347733,0.0000000000
17.1700000000,48.1444459713,0.0000000000
17.1800000000,48.1234647393,0.0000000000
17.1900000000,48.1024911187,0.0000000000
17.2000000000,48.0815251505,0.0000000000
17.2100000000,48.0605668757,0.0000000000
17.2200000000,48.0396163351,0.0000000000
17.2300000000,48.0186735694,0.0000000000
17.2400000000,47.9977386188,0.0000000000
17.2500000000,47.9768115237,0.0000000000
17.2600000000,47.9558923241,0.0000000000
17.2700000000,47.9349810599,0.0000000000
17.2800000000,47.9140777709,0.0000000000
17.2900000000,47.8931824965,0.0000000000
17.3000000000,47.8722952761,0.0000000000
17.3100000000,47.8514161489,0.0000000000
17.3200000000,47.8305451540,0.0000000000
17.3300000000,47.8096823301,0.0000000000
17.3400000000,47.7888277158,0.0000000000
17.3500000000,47.7679813498,0.0000000000
17.3600000000,47.7471432703,0.0000000000
17.3700000000,47.7263135155,0.0000000000
17.3800000000,47.7054921232,0.0000000000
17.3900000000,47.6846791314,0.0000000000
17.4000000000,47.6638745775,0.0000000000
17.4100000000,47.6430784992,0.0000000000
17.4200000000,47.6222909336,0.0000000000
17.4300000000,47.6015119178,0.0000000000
17.4400000000,47.5807414888,0.0000000000
17.4500000000,47.5599796834,0.0000000000
17.4600000000,47.5392265381,0.0000000000
17.4700000000,47.5184820894,0.0000000000
17.4800000000,47.4977463735,0.0000000000
17.4900000000,47.4770194264,0.0000000000
17.5000000000,47.4563012842,0.0000000000
17.5100000000,47.4355919825,0.0000000000
17.5200000000,47.4148915570,0.0000000000
17.5300000000,47.3942000430,0.0000000000
17.5400000000,47.3735174757,0.0000000000
17.5500000000,47.3528438903,0.0000000000
17.5600000000,47.3321793216,0.0000000000
17.5700000000,47.3115238044,0.0000000000
17.5800000000,47.2908773733,0.0000000000
17.5900000000,47.2702400626,0.0000000000
17.6000000000,47.2496119066,0.0000000000
17.6100000000,47.2289929394,0.0000000000
17.6200000000,47.2083831948,0.0000000000
17.6300000000,47.1877827067,0.0000000000
17.6400000000,47.1671915085,0.0000000000
17.6500000000,47.1466096338,0.0000000000
17.6600000000,47.1260371157,0.0000000000
17.6700000000,47.1054739873,0.0000000000
17.6800000000,47.0849202816,0.0000000000
17.6900000000,47.0643760314,0.0000000000
17.7000000000,47.0438412691,0.0000000000
17.7100000000,47.0233160273,0.0000000000
17.7200000000,47.0028003382,0.0000000000
17.7300000000,46.9822942339,0.0000000000
17.7400000000,46.9617977464,0.0000000000
17.7500000000,46.9413109075,0.0000000000
17.7600000000,46.9208337488,0.0000000000
17.7700000000,46.9003663018,0.0000000000
17.7800000000,46.8799085977,0.0000000000
17.7900000000,46.8594606677,0.0000000000
17.8000000000,46.8390225428,0.0000000000
17.8100000000,46.8185942539,0.0000000000
17.8200000000,46.7981758316,0.0000000000
17.8300000000,46.7777673063,0.0000000000
17.8400000000,46.7573687086,0.0000000000
17.8500000000,46.7369800685,0.0000000000
17.8600000000,46.7166014161,0.0000000000
17.8700000000,46.6962327812,0.0000000000
17.8800000000,46.6758741937,0.0000000000
17.8900000000,46.6555256831,0.0000000000
17.9000000000,46.6351872787,0.0000000000
17.9100000000,46.6148590099,0.0000000000
17.9200000000,46.5945409057,0.0000000000
17.9300000000,46.5742329952,0.0000000000
17.9400000000,46.5539353070,0.0000000000
17.9500000000,46.5336478698,0.0000000000
17.9600000000,46.5133707121,0.0000000000
17.9700000000,46.4931038622,0.0000000000
17.9800000000,46.4728473483,0.0000000000
17.9900000000,46.4526011985,0.0000000000
18.0000000000,46.4323654405,0.0000000000
18.0100000000,46.4121401022,0.0000000000
18.0200000000,46.3919252110,0.0000000000
18.0300000000,46.3717207945,0.0000000000
18.0400000000,46.3515268797,0.0000000000
18.0500000000,46.3313434940,0.0000000000
18.0600000000,46.3111706641,0.0000000000
18.0700000000,46.2910084170,0.0000000000
18.0800000000,46.2708567793,0.0000000000
18.0900000000,46.2507157775,0.0000000000
18.1000000000,46.2305854379,0.0000000000
18.1100000000,46.2104657868,0.0000000000
18.1200000000,46.1903568503,0.0000000000
18.1300000000,46.1702586542,0.0000000000
18.1400000000,46.1501712243,0.0000000000
18.1500000000,46.1300945862,0.0000000000
18.1600000000,46.1100287655,0.0000000000
18.1700000000,46.0899737874,0.0000000000
18.1800000000,46.0699296770,0.0000000000
18.1900000000,46.0498964595,0.0000000000
18.2000000000,46.0298741598,0.0000000000
18.2100000000,46.0098628025,0.0000000000
18.2200000000,45.9898624122,0.0000000000
18.2300000000,45.9698730134,0.0000000000
18.2400000000,45.9498946305,0.0000000000
18.2500000000,45.9299272875,0.0000000000
18.2600000000,45.9099710085,0.0000000000
18.2700000000,45.8900258173,0.0000000000
18.2800000000,45.8700917377,0.0000000000
18.2900000000,45.8501687933,0.0000000000
18.3000000000,45.8302570075,0.0000000000
18.3100000000,45.8103564035,0.0000000000
18.3200000000,45.7904670047,0.0000000000
18.3300000000,45.7705888339,0.0000000000
18.3400000000,45.7507219141,0.0000000000
18.3500000000,45.7308662679,0.0000000000
18.3600000000,45.7110219180,0.0000000000
18.3700000000,45.6911888869,0.0000000000
18.3800000000,45.6713671968,0.0000000000
18.3900000000,45.6515568699,0.0000000000
18.4000000000,45.6317579283,0.0000000000
18.4100000000,45.6119703938,0.0000000000
18.4200000000,45.5921942882,0.0000000000
18.4300000000,45.5724296331,0.0000000000
18.4400000000,45.5526764500,0.0000000000
18.4500000000,45.5329347602,0.0000000000
18.4600000000,45.5132045850,0.0000000000
18.4700000000,45.4934859454,0.0000000000
18.4800000000,45.4737788623,0.0000000000
18.4900000000,45.4540833566,0.0000000000
18.5000000000,45.4343994488,0.0000000000
18.5100000000,45.4147271596,0.0000000000
18.5200000000,45.3950665092,0.0000000000
18.5300000000,45.3754175180,0.0000000000
18.5400000000,45.3557802060,0.0000000000
18.5500000000,45.3361545933,0.0000000000
18.5600000000,45.3165406997,0.0000000000
18.5700000000,45.2969385449,0.0000000000
18.5800000000,45.2773481485,0.0000000000
18.5900000000,45.2577695300,0.0000000000
18.6000000000,45.2382027086,0.0000000000
18.6100000000,45.2186477035,0.0000000000
18.6200000000,45.1991045338,0.0000000000
18.6300000000,45.1795732184,0.0000000000
18.6400000000,45.1600537762,0.0000000000
18.6500000000,45.1405462257,0.0000000000
18.6600000000,45.1210505855,0.0000000000
18.6700000000,45.1015668739,0.0000000000
18.6800000000,45.0820951093,0.0000000000
18.6900000000,45.0626353098,0.0000000000
18.7000000000,45.0431874934,0.0000000000
18.7100000000,45.0237516779,0.0000000000
18.7200000000,45.0043278812,0.0000000000
18.7300000000,44.9849161208,0.0000000000
18.7400000000,44.9655164143,0.0000000000
18.7500000000,44.9461287790,0.0000000000
18.7600000000,44.9267532321,0.0000000000
18.7700000000,44.9073897907,0.0000000000
18.7800000000,44.8880384719,0.0000000000
18.7900000000,44.8686992925,0.0000000000
18.8000000000,44.8493722692,0.0000000000
18.8100000000,44.8300574187,0.0000000000
18.8200000000,44.8107547574,0.0000000000
18.8300000000,44.7914643016,0.0000000000
18.8400000000,44.7721860677,0.0000000000
18.8500000000,44.7529200717,0.0000000000
18.8600000000,44.7336663296,0.0000000000
18.8700000000,44.7144248572,0.0000000000
18.8800000000,44.6951956704,0.0000000000
18.8900000000,44.6759787847,0.0000000000
18.9000000000,44.6567742156,0.0000000000
18.9100000000,44.6375819784,0.0000000000
18.9200000000,44.6184020885,0.0000000000
18.9300000000,44.5992345610,0.0000000000
18.9400000000,44.5800794108,0.0000000000
18.9500000000,44.5609366528,0.0000000000
18.9600000000,44.5418063019,0.0000000000
18.9700000000,44.5226883726,0.0000000000
18.9800000000,44.5035828794,0.0000000000
18.9900000000,44.4844898369,0.0000000000
19.0000000000,44.4654092592,0.0000000000
19.0100000000,44.4463411605,0.0000000000
19.0200000000,44.4272855549,0.0000000000
19.0300000000,44.4082424564,0.0000000000
19.0400000000,44.3892118786,0.0000000000
19.0500000000,44.3701938353,0.0000000000
19.0600000000,44.3511883401,0.0000000000
19.0700000000,44.3321954065,0.0000000000
19.0800000000,44.3132150477,0.0000000000
19.0900000000,44.2942472771,0.0000000000
19.1000000000,44.2752921077,0.0000000000
19.1100000000,44.2563495525,0.0000000000
19.1200000000,44.2374196244,0.0000000000
19.1300000000,44.2185023362,0.0000000000
19.1400000000,44.1995977005,0.0000000000
19.1500000000,44.1807057298,0.0000000000
19.1600000000,44.1618264366,0.0000000000
19.1700000000,44.1429598332,0.0000000000
19.1800000000,44.1241059318,0.0000000000
19.1900000000,44.1052647444,0.0000000000
19.2000000000,44.0864362831,0.0000000000
19.2100000000,44.0676205596,0.0000000000
19.2200000000,44.0488175858,0.0000000000
19.2300000000,44.0300273733,0.0000000000
19.2400000000,44.0112499335,0.0000000000
19.2500000000,43.9924852780,0.0000000000
19.2600000000,43.9737334180,0.0000000000
19.2700000000,43.9549943646,0.0000000000
19.2800000000,43.9362681291,0.0000000000
19.2900000000,43.9175547223,0.0000000000
19.3000000000,43.8988541552,0.0000000000
19.3100000000,43.8801664384,0.0000000000
19.3200000000,43.8614915826,0.0000000000
19.3300000000,43.8428295984,0.0000000000
19.3400000000,43.8241804962,0.0000000000
19.3500000000,43.8055442863,0.0000000000
19.3600000000,43.7869209789,0.0000000000
19.3700000000,43.7683105842,0.0000000000
19.3800000000,43.7497131120,0.0000000000
19.3900000000,43.7311285725,0.0000000000
19.4000000000,43.7125569752,0.0000000000
19.4100000000,43.6939983300,0.0000000000
19.4200000000,43.6754526463,0.0000000000
19.4300000000,43.6569199337,0.0000000000
19.4400000000,43.6384002015,0.0000000000
19.4500000000,43.6198934590,0.0000000000
19.4600000000,43.6013997154,0.0000000000
19.4700000000,43.5829189797,0.0000000000
19.4800000000,43.5644512608,0.0000000000
19.4900000000,43.5459965677,0.0000000000
19.5000000000,43.5275549091,0.0000000000
19.5100000000,43.5091262935,0.0000000000
19.5200000000,43.4907107296,0.0000000000
19.5300000000,43.4723082259,0.0000000000
19.5400000000,43.4539187905,0.0000000000
19.5500000000,43.4355424319,0.0000000000
19.5600000000,43.4171791581,0.0000000000
19.5700000000,43.3988289771,0.0000000000
19.5800000000,43.3804918970,0.0000000000
19.5900000000,43.3621679255,0.0000000000
19.6000000000,43.3438570704,0.0000000000
19.6100000000,43.3255593394,0.0000000000
19.6200000000,43.3072747399,0.0000000000
19.6300000000,43.2890032794,0.0000000000
19.6400000000,43.2707449653,0.0000000000
19.6500000000,43.2524998049,0.0000000000
19.6600000000,43.2342678052,0.0000000000
19.6700000000,43.2160489733,0.0000000000
19.6800000000,43.1978433163,0.0000000000
19.6900000000,43.1796508408,0.0000000000
19.7000000000,43.1614715538,0.0000000000
19.7100000000,43.1433054619,0.0000000000
19.7200000000,43.1251525717,0.0000000000
19.7300000000,43.1070128896,0.0000000000
19.7400000000,43.0888864221,0.0000000000
19.7500000000,43.0707731753,0.0000000000
19.7600000000,43.0526731556,0.0000000000
19.7700000000,43.0345863691,0.0000000000
19.7800000000,43.0165128216,0.0000000000
19.7900000000,42.9984525193,0.0000000000
19.8000000000,42.9804054677,0.0000000000
19.8100000000,42.9623716729,0.0000000000
19.8200000000,42.9443511402,0.0000000000
19.8300000000,42.9263438754,0.0000000000
19.8400000000,42.9083498838,0.0000000000
19.8500000000,42.8903691709,0.0000000000
19.8600000000,42.8724017418,0.0000000000
19.8700000000,42.8544476019,0.0000000000
19.8800000000,42.8365067561,0.0000000000
19.8900000000,42.8185792095,0.0000000000
19.9000000000,42.8006649669,0.0000000000
19.9100000000,42.7827640334,0.0000000000
19.9200000000,42.7648764134,0.0000000000
19.9300000000,42.7470021118,0.0000000000
19.9400000000,42.7291411331,0.0000000000
19.9500000000,42.7112934817,0.0000000000
19.9600000000,42.6934591620,0.0000000000
19.9700000000,42.6756381784,0.0000000000
19.9800000000,42.6578305349,0.0000000000
19.9900000000,42.6400362359,0.0000000000
20.0000000000,42.6222552852,0.0000000000
